business_id,treated,accepted
8650,True,True
8651,True,False
8652,False,False
8653,True,True
8654,True,False
8655,False,False
8656,False,False
8657,False,False
8658,False,False
8659,True,True
8660,False,False
8661,False,False
8662,True,False
8663,True,False
8664,True,False
8665,False,False
8666,True,True
8667,False,False
8668,False,False
8669,False,False
8670,False,False
8671,False,False
8672,True,False
8673,True,False
8674,False,True
8675,True,False
8676,False,False
8677,False,False
8678,False,False
8679,False,False
8680,False,True
8681,True,False
8682,False,False
8683,True,False
8684,False,False
8685,True,False
8686,False,False
8687,True,False
8688,False,False
8689,True,True
8690,False,False
8691,False,False
8692,False,False
8693,False,False
8694,False,True
8695,True,False
8696,True,False
8697,False,False
8698,False,False
8699,True,False
8700,False,False
8701,False,False
8702,True,False
8703,True,False
8704,True,False
8705,False,True
8706,False,False
8707,True,True
8708,True,False
8709,False,False
8710,False,False
8711,False,False
8712,False,True
8713,False,False
8714,False,False
8715,True,True
8716,True,False
8717,True,False
8718,False,False
8719,True,True
8720,False,False
8721,True,True
8722,False,False
8723,True,False
8724,False,False
8725,True,False
8726,True,False
8727,True,False
8728,True,False
8729,False,False
8730,True,False
8731,True,False
8732,False,False
8733,False,False
8734,False,False
8735,True,False
8736,True,False
8737,True,False
8738,True,False
8739,True,False
8740,True,False
8741,True,False
8742,True,False
8743,False,False
8744,False,False
8745,False,True
8746,True,False
8747,True,False
8748,True,False
8749,True,False
8750,False,True
8751,True,False
8752,True,False
8753,True,False
8754,False,False
8755,False,False
8756,True,False
8757,False,False
8758,False,False
8759,True,False
8760,False,False
8761,False,False
8762,True,True
8763,False,False
8764,False,False
8765,True,False
8766,False,False
8767,False,False
8768,False,True
8769,False,False
8770,False,False
8771,False,False
8772,False,False
8773,False,True
8774,False,False
8775,False,True
8776,False,False
8777,True,True
8778,True,False
8779,True,False
8780,False,True
8781,False,False
8782,True,False
8783,False,False
8784,True,True
8785,False,False
8786,True,False
8787,False,False
8788,False,False
8789,True,False
8790,True,False
8791,True,False
8792,False,False
8793,False,True
8794,True,False
8795,True,False
8796,False,True
8797,False,False
8798,False,False
8799,False,False
8800,False,True
8801,True,True
8802,True,False
8803,False,False
8804,False,False
8805,False,False
8806,True,False
8807,True,False
8808,False,False
8809,False,False
8810,True,False
8811,True,False
8812,True,False
8813,True,False
8814,False,False
8815,False,False
8816,False,False
8817,True,False
8818,False,False
8819,False,False
8820,True,False
8821,True,True
8822,False,False
8823,True,False
8824,True,True
8825,True,False
8826,False,False
8827,False,False
8828,False,True
8829,True,False
8830,True,False
8831,False,False
8832,True,False
8833,True,False
8834,False,True
8835,True,False
8836,True,True
8837,True,False
8838,True,False
8839,False,False
8840,False,False
8841,True,False
8842,True,False
8843,True,False
8844,True,False
8845,False,False
8846,False,False
8847,False,False
8848,True,True
8849,False,False
8850,False,False
8851,False,False
8852,False,False
8853,True,False
8854,False,False
8855,False,True
8856,False,False
8857,True,False
8858,True,False
8859,False,False
8860,False,True
8861,True,False
8862,True,False
8863,False,True
8864,True,True
8865,True,False
8866,True,False
8867,False,False
8868,True,False
8869,False,False
8870,True,False
8871,True,False
8872,True,False
8873,True,False
8874,False,False
8875,False,False
8876,False,True
8877,False,False
8878,True,True
8879,True,False
8880,True,False
8881,True,False
8882,False,False
8883,False,True
8884,True,True
8885,True,False
8886,False,False
8887,True,False
8888,True,False
8889,False,False
8890,False,False
8891,False,False
8892,True,False
8893,False,False
8894,False,False
8895,False,False
8896,True,True
8897,False,False
8898,False,True
8899,True,False
8900,True,True
8901,False,False
8902,False,True
8903,False,False
8904,True,False
8905,True,False
8906,True,False
8907,True,True
8908,True,False
8909,False,False
8910,True,False
8911,True,True
8912,True,False
8913,False,False
8914,False,False
8915,False,False
8916,True,False
8917,False,False
8918,False,False
8919,True,False
8920,True,False
8921,False,False
8922,False,True
8923,True,False
8924,False,False
8925,True,False
8926,False,False
8927,True,False
8928,False,False
8929,False,False
8930,False,True
8931,False,False
8932,False,True
8933,False,False
8934,False,True
8935,False,False
8936,True,False
8937,False,False
8938,False,False
8939,True,False
8940,False,False
8941,True,False
8942,True,False
8943,True,False
8944,True,False
8945,False,False
8946,True,False
8947,True,False
8948,True,False
8949,True,False
8950,True,False
8951,True,False
8952,True,False
8953,True,False
8954,True,False
8955,False,False
8956,True,True
8957,True,False
8958,False,False
8959,True,False
8960,False,True
8961,False,False
8962,False,False
8963,False,False
8964,False,False
8965,False,False
8966,True,False
8967,True,False
8968,False,False
8969,True,False
8970,True,True
8971,False,False
8972,True,False
8973,True,False
8974,True,False
8975,False,False
8976,True,False
8977,True,False
8978,False,True
8979,True,False
8980,True,False
8981,True,False
8982,True,False
8983,False,False
8984,True,False
8985,True,False
8986,False,False
8987,False,False
8988,True,False
8989,False,False
8990,False,False
8991,True,False
8992,True,False
8993,True,False
8994,False,False
8995,True,False
8996,True,False
8997,True,False
8998,False,False
8999,True,False
9000,False,False
9001,True,False
9002,False,False
9003,True,False
9004,True,False
9005,False,False
9006,False,False
9007,True,False
9008,False,False
9009,False,False
9010,True,False
9011,False,False
9012,False,True
9013,True,False
9014,False,False
9015,False,False
9016,False,False
9017,True,False
9018,True,True
9019,True,False
9020,True,False
9021,True,False
9022,False,False
9023,True,False
9024,False,True
9025,False,False
9026,True,False
9027,False,False
9028,True,False
9029,True,False
9030,False,False
9031,False,False
9032,False,False
9033,True,False
9034,True,False
9035,False,False
9036,False,True
9037,False,False
9038,True,False
9039,False,False
9040,True,False
9041,False,False
9042,True,False
9043,True,False
9044,True,False
9045,False,False
9046,True,True
9047,False,False
9048,False,False
9049,False,False
9050,True,False
9051,True,False
9052,False,False
9053,True,True
9054,True,False
9055,False,True
9056,True,False
9057,True,False
9058,True,False
9059,False,False
9060,True,False
9061,True,False
9062,True,False
9063,True,False
9064,False,True
9065,True,False
9066,True,False
9067,True,False
9068,True,False
9069,False,False
9070,False,False
9071,True,False
9072,True,False
9073,True,False
9074,False,False
9075,True,False
9076,True,False
9077,False,False
9078,False,False
9079,False,False
9080,True,False
9081,True,True
9082,True,False
9083,False,False
9084,False,False
9085,False,True
9086,True,False
9087,False,False
9088,True,False
9089,False,False
9090,False,True
9091,False,False
9092,True,False
9093,True,False
9094,False,False
9095,False,False
9096,False,True
9097,False,False
9098,False,False
9099,False,False
9100,False,False
9101,True,True
9102,False,False
9103,False,False
9104,False,False
9105,True,False
9106,True,False
9107,False,False
9108,True,False
9109,True,True
9110,False,True
9111,True,False
9112,True,False
9113,True,True
9114,False,False
9115,True,True
9116,True,False
9117,False,False
9118,False,False
9119,False,True
9120,True,False
9121,True,False
9122,False,False
9123,False,False
9124,True,False
9125,False,True
9126,True,False
9127,True,True
9128,False,False
9129,False,False
9130,False,False
9131,True,False
9132,True,False
9133,False,False
9134,False,False
9135,True,False
9136,True,True
9137,False,False
9138,True,True
9139,True,False
9140,True,False
9141,True,True
9142,True,False
9143,True,False
9144,False,True
9145,False,False
9146,True,False
9147,True,False
9148,False,False
9149,True,False
9150,False,False
9151,False,False
9152,True,False
9153,True,False
9154,False,False
9155,False,False
9156,True,True
9157,True,False
9158,False,False
9159,True,True
9160,True,False
9161,True,False
9162,True,False
9163,False,False
9164,False,False
9165,True,False
9166,False,False
9167,False,False
9168,True,False
9169,False,False
9170,False,False
9171,False,True
9172,True,False
9173,True,False
9174,True,False
9175,True,False
9176,True,False
9177,True,False
9178,True,False
9179,True,False
9180,True,True
9181,True,False
9182,False,False
9183,True,False
9184,False,False
9185,True,False
9186,False,False
9187,False,False
9188,True,False
9189,True,False
9190,True,False
9191,True,True
9192,False,False
9193,False,True
9194,False,False
9195,False,False
9196,False,False
9197,False,False
9198,False,True
9199,True,False
9200,True,False
9201,False,True
9202,True,False
9203,False,True
9204,False,False
9205,False,True
9206,True,False
9207,False,False
9208,True,False
9209,True,True
9210,False,False
9211,False,True
9212,True,False
9213,False,False
9214,False,True
9215,False,False
9216,True,False
9217,True,False
9218,False,False
9219,False,False
9220,False,False
9221,False,True
9222,True,False
9223,False,False
9224,True,False
9225,True,False
9226,True,True
9227,False,False
9228,False,False
9229,True,False
9230,False,False
9231,True,False
9232,False,False
9233,True,False
9234,True,False
9235,True,False
9236,True,False
9237,True,False
9238,True,True
9239,True,False
9240,False,True
9241,False,False
9242,False,False
9243,False,False
9244,True,False
9245,False,False
9246,False,True
9247,False,True
9248,True,False
9249,True,False
9250,False,False
9251,False,False
9252,False,False
9253,False,False
9254,True,False
9255,False,False
9256,False,True
9257,True,False
9258,False,True
9259,True,False
9260,True,False
9261,True,False
9262,False,False
9263,True,False
9264,False,True
9265,True,False
9266,True,False
9267,True,False
9268,True,False
9269,False,False
9270,False,False
9271,True,False
9272,True,False
9273,False,False
9274,True,False
9275,True,False
9276,True,False
9277,True,False
9278,True,True
9279,False,False
9280,False,False
9281,True,False
9282,False,False
9283,True,False
9284,True,False
9285,False,True
9286,True,True
9287,True,False
9288,False,False
9289,True,False
9290,True,False
9291,False,False
9292,True,False
9293,True,False
9294,True,False
9295,False,False
9296,True,False
9297,True,False
9298,True,False
9299,False,False
9300,False,False
9301,False,False
9302,False,False
9303,False,False
9304,False,False
9305,False,False
9306,True,False
9307,True,False
9308,False,True
9309,True,True
9310,True,False
9311,False,True
9312,True,False
9313,True,False
9314,True,False
9315,False,True
9316,True,False
9317,True,False
9318,True,False
9319,False,True
9320,False,False
9321,False,True
9322,False,True
9323,True,False
9324,False,True
9325,False,False
9326,False,False
9327,True,True
9328,True,False
9329,False,True
9330,True,False
9331,False,False
9332,True,False
9333,True,True
9334,False,False
9335,True,True
9336,True,False
9337,True,False
9338,False,False
9339,False,False
9340,False,False
9341,False,False
9342,False,False
9343,True,True
9344,True,False
9345,False,False
9346,False,False
9347,False,False
9348,True,False
9349,True,False
9350,False,False
9351,False,False
9352,False,True
9353,True,False
9354,False,False
9355,False,True
9356,True,False
9357,False,False
9358,True,True
9359,True,False
9360,False,False
9361,False,True
9362,False,False
9363,True,False
9364,False,False
9365,True,False
9366,False,False
9367,False,False
9368,False,False
9369,True,False
9370,False,False
9371,False,False
9372,True,False
9373,False,True
9374,False,False
9375,True,False
9376,True,False
9377,True,False
9378,False,True
9379,True,False
9380,True,False
9381,True,False
9382,True,False
9383,True,False
9384,False,False
9385,False,False
9386,False,False
9387,True,False
9388,True,False
9389,False,False
9390,True,False
9391,False,False
9392,False,False
9393,False,False
9394,True,False
9395,True,True
9396,True,False
9397,False,False
9398,False,False
9399,True,False
9400,False,False
9401,False,False
9402,False,False
9403,False,False
9404,True,False
9405,False,False
9406,True,False
9407,True,True
9408,True,False
9409,False,False
9410,False,False
9411,False,False
9412,False,True
9413,True,False
9414,False,True
9415,True,False
9416,False,False
9417,False,False
9418,False,False
9419,True,True
9420,False,False
9421,True,False
9422,True,True
9423,False,False
9424,True,True
9425,True,False
9426,True,False
9427,False,False
9428,True,False
9429,False,False
9430,True,False
9431,True,False
9432,False,False
9433,True,False
9434,True,True
9435,False,False
9436,True,False
9437,True,False
9438,True,False
9439,True,False
9440,True,False
9441,True,False
9442,True,False
9443,False,False
9444,False,True
9445,False,True
9446,False,True
9447,True,True
9448,False,False
9449,True,False
9450,True,False
9451,False,False
9452,False,False
9453,False,False
9454,False,False
9455,True,False
9456,False,False
9457,False,False
9458,True,False
9459,True,False
9460,True,False
9461,False,False
9462,False,False
9463,False,True
9464,False,False
9465,False,False
9466,False,False
9467,False,False
9468,True,False
9469,False,True
9470,True,True
9471,True,True
9472,True,False
9473,True,False
9474,False,False
9475,False,False
9476,False,False
9477,False,False
9478,True,False
9479,False,False
9480,True,False
9481,False,False
9482,True,False
9483,True,False
9484,False,False
9485,True,False
9486,True,False
9487,False,False
9488,True,True
9489,True,False
9490,False,False
9491,True,True
9492,True,False
9493,False,False
9494,True,False
9495,True,False
9496,True,False
9497,True,False
9498,False,False
9499,False,False
9500,False,False
9501,True,False
9502,False,False
9503,True,False
9504,True,False
9505,False,False
9506,False,False
9507,True,False
9508,True,True
9509,False,False
9510,True,False
9511,False,False
9512,True,False
9513,False,False
9514,False,False
9515,True,False
9516,False,False
9517,False,False
9518,False,False
9519,True,False
9520,False,False
9521,True,False
9522,False,False
9523,False,False
9524,False,False
9525,True,False
9526,False,False
9527,False,False
9528,False,False
9529,True,True
9530,True,False
9531,False,False
9532,False,False
9533,False,False
9534,True,False
9535,True,False
9536,False,False
9537,False,False
9538,True,False
9539,False,False
9540,False,False
9541,True,False
9542,False,True
9543,True,False
9544,True,True
9545,False,False
9546,True,False
9547,True,True
9548,True,False
9549,False,True
9550,True,False
9551,False,False
9552,True,False
9553,True,False
9554,False,False
9555,False,False
9556,False,False
9557,True,True
9558,True,False
9559,False,True
9560,True,False
9561,False,False
9562,False,False
9563,True,False
9564,True,False
9565,True,False
9566,True,True
9567,True,False
9568,False,False
9569,False,False
9570,True,True
9571,False,False
9572,True,False
9573,False,False
9574,True,True
9575,False,False
9576,True,False
9577,False,False
9578,True,False
9579,False,False
9580,True,False
9581,True,False
9582,True,False
9583,False,False
9584,True,False
9585,True,False
9586,False,False
9587,True,False
9588,False,False
9589,False,False
9590,True,False
9591,True,True
9592,False,False
9593,True,False
9594,False,False
9595,False,False
9596,False,False
9597,True,True
9598,False,False
9599,False,False
9600,False,False
9601,False,False
9602,False,False
9603,True,False
9604,True,False
9605,True,False
9606,False,False
9607,True,False
9608,True,False
9609,False,False
9610,False,False
9611,False,True
9612,False,False
9613,True,False
9614,True,True
9615,True,False
9616,False,False
9617,False,False
9618,False,False
9619,False,False
9620,False,False
9621,False,False
9622,True,False
9623,True,True
9624,True,False
9625,False,True
9626,True,False
9627,False,True
9628,False,False
9629,True,False
9630,False,False
9631,False,False
9632,False,False
9633,False,False
9634,True,False
9635,True,True
9636,True,False
9637,True,False
9638,False,False
9639,False,False
9640,True,False
9641,True,False
9642,False,False
9643,False,False
9644,True,False
9645,True,False
9646,True,False
9647,False,False
9648,False,False
9649,True,False
9650,True,False
9651,True,True
9652,False,False
9653,True,False
9654,False,False
9655,True,True
9656,False,False
9657,True,False
9658,True,False
9659,False,False
9660,True,False
9661,True,False
9662,False,False
9663,False,True
9664,False,False
9665,True,False
9666,True,True
9667,True,False
9668,True,False
9669,False,False
9670,False,False
9671,True,False
9672,False,False
9673,True,False
9674,False,False
9675,True,False
9676,False,False
9677,True,True
9678,False,False
9679,True,True
9680,True,False
9681,False,False
9682,True,False
9683,False,False
9684,True,False
9685,False,True
9686,True,False
9687,True,True
9688,True,False
9689,False,False
9690,False,False
9691,True,False
9692,False,False
9693,False,False
9694,False,False
9695,False,False
9696,True,True
9697,True,False
9698,True,False
9699,False,False
9700,False,True
9701,True,False
9702,False,False
9703,True,False
9704,True,False
9705,True,False
9706,False,True
9707,True,False
9708,True,False
9709,False,True
9710,False,False
9711,False,False
9712,False,False
9713,True,True
9714,False,False
9715,True,False
9716,True,False
9717,False,False
9718,True,False
9719,True,False
9720,True,False
9721,True,False
9722,True,False
9723,True,False
9724,True,False
9725,True,False
9726,False,False
9727,False,False
9728,True,False
9729,False,True
9730,False,False
9731,True,False
9732,False,False
9733,False,True
9734,False,False
9735,False,False
9736,False,False
9737,True,False
9738,True,False
9739,True,False
9740,False,False
9741,True,False
9742,False,False
9743,True,False
9744,True,False
9745,True,False
9746,True,False
9747,False,False
9748,False,False
9749,True,True
9750,False,False
9751,False,False
9752,False,False
9753,False,False
9754,True,False
9755,True,True
9756,False,False
9757,False,False
9758,False,False
9759,True,False
9760,False,True
9761,True,False
9762,True,True
9763,False,False
9764,False,False
9765,False,False
9766,False,True
9767,False,False
9768,False,False
9769,True,False
9770,True,False
9771,True,True
9772,True,False
9773,False,False
9774,True,False
9775,False,False
9776,True,False
9777,True,False
9778,True,False
9779,False,False
9780,False,False
9781,False,False
9782,True,False
9783,False,True
9784,False,False
9785,False,True
9786,True,False
9787,False,False
9788,False,False
9789,False,False
9790,False,False
9791,True,False
9792,False,True
9793,False,False
9794,False,False
9795,False,True
9796,False,False
9797,True,False
9798,True,False
9799,True,False
9800,False,False
9801,False,False
9802,True,False
9803,True,False
9804,True,False
9805,False,False
9806,False,False
9807,False,False
9808,True,False
9809,True,False
9810,True,False
9811,False,False
9812,True,False
9813,False,True
9814,False,False
9815,False,False
9816,True,False
9817,True,False
9818,True,False
9819,False,False
9820,False,False
9821,True,False
9822,False,False
9823,False,False
9824,True,False
9825,False,False
9826,True,False
9827,False,False
9828,False,False
9829,False,False
9830,False,False
9831,False,False
9832,False,False
9833,False,False
9834,True,False
9835,True,False
9836,True,False
9837,False,False
9838,False,False
9839,False,False
9840,True,False
9841,True,False
9842,True,False
9843,True,False
9844,False,False
9845,False,False
9846,False,False
9847,True,False
9848,True,False
9849,False,False
9850,True,False
9851,False,False
9852,False,False
9853,True,False
9854,False,False
9855,False,False
9856,True,False
9857,False,False
9858,False,False
9859,True,False
9860,False,False
9861,False,False
9862,False,False
9863,False,True
9864,True,False
9865,False,False
9866,False,False
9867,False,False
9868,False,True
9869,True,False
9870,True,False
9871,False,False
9872,True,False
9873,True,False
9874,True,True
9875,False,False
9876,True,False
9877,True,False
9878,True,True
9879,False,False
9880,False,False
9881,True,False
9882,True,False
9883,True,False
9884,True,False
9885,False,False
9886,False,False
9887,True,False
9888,True,False
9889,False,False
9890,True,False
9891,False,False
9892,False,False
9893,True,False
9894,True,False
9895,True,False
9896,True,False
9897,False,True
9898,False,False
9899,False,False
9900,True,False
9901,True,False
9902,False,False
9903,True,False
9904,False,True
9905,True,False
9906,False,False
9907,False,False
9908,True,False
9909,True,True
9910,False,True
9911,True,False
9912,False,False
9913,True,False
9914,True,False
9915,True,False
9916,False,False
9917,True,False
9918,True,False
9919,False,True
9920,True,False
9921,True,False
9922,False,False
9923,True,False
9924,False,False
9925,False,False
9926,False,False
9927,False,False
9928,False,True
9929,False,True
9930,False,True
9931,True,False
9932,False,True
9933,True,True
9934,False,True
9935,True,False
9936,False,True
9937,True,True
9938,True,True
9939,False,False
9940,False,False
9941,True,True
9942,False,False
9943,True,False
9944,True,False
9945,False,False
9946,False,False
9947,True,False
9948,False,False
9949,True,False
9950,False,False
9951,False,False
9952,False,False
9953,False,False
9954,False,False
9955,False,True
9956,True,True
9957,True,False
9958,True,True
9959,False,False
9960,False,False
9961,False,False
9962,False,False
9963,False,True
9964,True,False
9965,True,True
9966,False,False
9967,True,False
9968,True,False
9969,False,True
9970,False,False
9971,True,False
9972,True,True
9973,False,False
9974,True,False
9975,True,False
9976,False,False
9977,True,True
9978,False,False
9979,False,False
9980,False,False
9981,False,True
9982,False,True
9983,True,False
9984,False,True
9985,True,False
9986,True,False
9987,True,False
9988,False,False
9989,True,False
9990,False,False
9991,True,False
9992,False,True
9993,True,False
9994,False,False
9995,True,False
9996,False,False
9997,False,False
9998,True,False
9999,True,False
10000,True,False
10001,True,True
10002,False,False
10003,False,False
10004,True,True
10005,False,True
10006,True,False
10007,True,False
10008,True,False
10009,False,True
10010,True,False
10011,False,False
10012,True,False
10013,False,True
10014,False,False
10015,True,True
10016,True,False
10017,True,False
10018,False,False
10019,True,False
10020,True,False
10021,False,False
10022,False,False
10023,True,False
10024,True,False
10025,True,False
10026,True,True
10027,False,False
10028,False,False
10029,True,False
10030,True,True
10031,True,False
10032,False,False
10033,False,False
10034,False,False
10035,True,False
10036,True,False
10037,False,False
10038,False,True
10039,False,False
10040,True,False
10041,False,False
10042,False,False
10043,True,False
10044,False,False
10045,True,False
10046,False,False
10047,False,False
10048,False,False
10049,True,False
10050,False,False
10051,False,True
10052,True,False
10053,True,False
10054,False,False
10055,True,False
10056,True,False
10057,True,False
10058,True,False
10059,True,False
10060,True,False
10061,False,False
10062,False,False
10063,True,False
10064,False,True
10065,False,False
10066,False,False
10067,False,True
10068,False,True
10069,True,False
10070,False,False
10071,False,False
10072,False,False
10073,True,False
10074,True,True
10075,False,True
10076,True,False
10077,False,False
10078,False,False
10079,True,False
10080,True,True
10081,False,False
10082,False,False
10083,False,False
10084,False,False
10085,True,False
10086,False,False
10087,True,False
10088,False,False
10089,True,True
10090,False,False
10091,False,False
10092,False,False
10093,True,False
10094,False,False
10095,True,False
10096,False,False
10097,False,False
10098,False,False
10099,True,True
10100,True,False
10101,False,False
10102,False,False
10103,True,False
10104,True,True
10105,True,False
10106,False,False
10107,True,False
10108,True,True
10109,True,False
10110,False,False
10111,True,False
10112,False,False
10113,False,False
10114,True,False
10115,True,False
10116,True,False
10117,False,False
10118,False,False
10119,True,False
10120,False,False
10121,False,False
10122,True,False
10123,True,False
10124,False,False
10125,True,True
10126,True,False
10127,False,False
10128,False,True
10129,True,True
10130,False,False
10131,True,False
10132,True,False
10133,False,False
10134,True,False
10135,False,False
10136,True,False
10137,True,False
10138,True,False
10139,True,False
10140,False,False
10141,True,False
10142,True,True
10143,False,False
10144,True,False
10145,True,False
10146,False,False
10147,True,False
10148,False,False
10149,False,False
10150,True,False
10151,False,False
10152,False,True
10153,False,True
10154,False,False
10155,True,False
10156,False,False
10157,True,False
10158,True,False
10159,True,False
10160,False,False
10161,False,False
10162,True,False
10163,True,False
10164,False,False
10165,True,False
10166,False,False
10167,False,False
10168,True,False
10169,False,False
10170,True,False
10171,False,False
10172,True,True
10173,False,False
10174,True,False
10175,True,False
10176,False,False
10177,False,True
10178,False,False
10179,True,False
10180,True,True
10181,True,False
10182,True,False
10183,False,False
10184,True,True
10185,False,False
10186,True,False
10187,True,False
10188,False,False
10189,True,False
10190,False,False
10191,True,False
10192,True,True
10193,False,False
10194,True,False
10195,True,False
10196,False,False
10197,True,False
10198,False,False
10199,False,False
10200,False,False
10201,True,False
10202,True,False
10203,False,False
10204,True,False
10205,True,True
10206,False,False
10207,True,False
10208,True,False
10209,True,False
10210,True,False
10211,False,False
10212,True,False
10213,True,False
10214,True,False
10215,True,False
10216,False,True
10217,True,True
10218,True,False
10219,True,False
10220,True,False
10221,True,True
10222,False,True
10223,False,False
10224,True,False
10225,False,False
10226,False,True
10227,True,False
10228,True,False
10229,False,False
10230,False,False
10231,False,False
10232,True,False
10233,False,False
10234,True,False
10235,True,False
10236,True,False
10237,True,False
10238,False,False
10239,False,True
10240,True,False
10241,True,False
10242,False,False
10243,False,False
10244,False,True
10245,True,False
10246,False,False
10247,True,True
10248,False,True
10249,True,False
10250,False,False
10251,False,False
10252,True,False
10253,False,False
10254,True,False
10255,False,False
10256,False,False
10257,False,False
10258,False,True
10259,True,False
10260,False,False
10261,False,True
10262,True,False
10263,True,False
10264,False,False
10265,True,False
10266,False,False
10267,False,False
10268,True,False
10269,False,False
10270,True,True
10271,False,True
10272,False,True
10273,False,False
10274,False,False
10275,True,False
10276,False,False
10277,False,False
10278,True,False
10279,True,True
10280,True,False
10281,False,True
10282,True,False
10283,True,False
10284,True,False
10285,True,False
10286,False,False
10287,True,False
10288,False,True
10289,False,False
10290,False,False
10291,True,False
10292,True,False
10293,True,False
10294,True,False
10295,False,False
10296,True,False
10297,True,False
10298,True,False
10299,False,False
10300,True,False
10301,False,True
10302,False,False
10303,False,False
10304,True,False
10305,False,True
10306,True,False
10307,False,False
10308,False,False
10309,False,True
10310,True,False
10311,False,False
10312,False,False
10313,True,False
10314,False,False
10315,False,False
10316,False,False
10317,True,False
10318,False,False
10319,False,False
10320,True,False
10321,False,False
10322,False,False
10323,True,False
10324,False,False
10325,True,False
10326,False,False
10327,False,False
10328,False,False
10329,True,False
10330,True,False
10331,True,False
10332,False,False
10333,False,False
10334,False,True
10335,True,False
10336,False,False
10337,True,False
10338,True,True
10339,True,False
10340,False,False
10341,False,True
10342,False,False
10343,True,False
10344,True,False
10345,True,False
10346,True,True
10347,False,False
10348,True,False
10349,True,False
10350,True,False
10351,True,False
10352,False,True
10353,True,False
10354,True,False
10355,False,False
10356,False,False
10357,False,False
10358,False,True
10359,True,False
10360,False,False
10361,False,False
10362,False,True
10363,True,False
10364,False,False
10365,True,False
10366,False,False
10367,True,False
10368,True,False
10369,True,False
10370,True,False
10371,True,False
10372,False,False
10373,False,False
10374,True,False
10375,True,False
10376,False,False
10377,False,False
10378,True,False
10379,True,False
10380,False,False
10381,False,False
10382,False,False
10383,False,False
10384,False,False
10385,True,True
10386,False,True
10387,True,False
10388,True,False
10389,False,False
10390,True,False
10391,True,False
10392,False,False
10393,False,False
10394,False,True
10395,False,False
10396,False,False
10397,True,False
10398,False,False
10399,False,False
10400,False,False
10401,True,False
10402,False,False
10403,True,True
10404,True,False
10405,True,False
10406,False,True
10407,True,False
10408,True,False
10409,False,False
10410,False,False
10411,True,False
10412,False,False
10413,True,False
10414,False,False
10415,True,False
10416,True,False
10417,False,False
10418,False,False
10419,False,True
10420,True,False
10421,True,False
10422,False,False
10423,True,False
10424,True,False
10425,False,False
10426,False,False
10427,True,False
10428,False,False
10429,False,True
10430,False,False
10431,True,False
10432,True,False
10433,False,False
10434,True,False
10435,False,False
10436,False,False
10437,False,False
10438,False,False
10439,False,False
10440,False,False
10441,True,False
10442,True,False
10443,False,False
10444,True,False
10445,False,False
10446,False,False
10447,True,False
10448,True,False
10449,True,False
10450,True,False
10451,True,True
10452,True,False
10453,True,False
10454,True,False
10455,False,False
10456,True,False
10457,True,True
10458,True,False
10459,False,False
10460,True,True
10461,False,False
10462,True,False
10463,False,False
10464,True,False
10465,True,False
10466,True,False
10467,True,False
10468,True,False
10469,False,False
10470,False,True
10471,True,True
10472,False,True
10473,True,False
10474,True,False
10475,True,True
10476,False,False
10477,True,False
10478,False,False
10479,True,True
10480,False,False
10481,True,False
10482,False,False
10483,False,False
10484,False,False
10485,True,False
10486,False,True
10487,True,False
10488,True,False
10489,False,False
10490,False,False
10491,False,False
10492,False,False
10493,False,True
10494,False,False
10495,True,False
10496,False,False
10497,False,False
10498,True,False
10499,False,True
10500,True,False
10501,True,False
10502,False,False
10503,True,False
10504,True,False
10505,True,False
10506,True,False
10507,True,True
10508,False,False
10509,True,False
10510,True,True
10511,False,False
10512,False,False
10513,False,False
10514,False,False
10515,False,False
10516,True,False
10517,True,False
10518,True,False
10519,True,False
10520,True,True
10521,False,False
10522,True,True
10523,True,False
10524,False,False
10525,False,False
10526,False,False
10527,False,False
10528,True,False
10529,True,False
10530,False,False
10531,False,False
10532,True,False
10533,True,False
10534,False,False
10535,True,False
10536,False,False
10537,True,False
10538,False,True
10539,False,False
10540,True,False
10541,True,False
10542,True,False
10543,False,True
10544,True,True
10545,False,False
10546,False,False
10547,True,False
10548,True,False
10549,True,False
10550,False,False
10551,True,False
10552,False,False
10553,True,False
10554,False,False
10555,False,True
10556,False,False
10557,False,True
10558,False,False
10559,False,True
10560,True,False
10561,False,False
10562,False,True
10563,False,False
10564,True,False
10565,False,False
10566,True,False
10567,True,False
10568,False,False
10569,True,False
10570,True,False
10571,False,False
10572,False,False
10573,True,False
10574,True,False
10575,True,False
10576,False,False
10577,False,False
10578,True,False
10579,True,False
10580,True,False
10581,True,False
10582,False,False
10583,False,False
10584,True,False
10585,False,False
10586,True,True
10587,True,False
10588,True,False
10589,True,False
10590,True,False
10591,False,True
10592,False,False
10593,False,False
10594,False,False
10595,False,False
10596,True,False
10597,False,False
10598,True,True
10599,False,False
10600,False,False
10601,False,False
10602,True,False
10603,True,False
10604,True,True
10605,False,False
10606,True,False
10607,True,False
10608,False,False
10609,False,False
10610,False,False
10611,True,True
10612,False,False
10613,True,True
10614,True,True
10615,False,False
10616,True,True
10617,False,False
10618,True,False
10619,True,False
10620,True,False
10621,True,False
10622,True,False
10623,False,True
10624,True,True
10625,False,False
10626,True,False
10627,True,True
10628,True,False
10629,False,False
10630,True,False
10631,False,False
10632,False,False
10633,False,True
10634,False,False
10635,False,False
10636,True,False
10637,False,True
10638,True,False
10639,True,False
10640,True,False
10641,False,False
10642,True,False
10643,False,False
10644,False,False
10645,True,False
10646,False,False
10647,True,True
